id_slug,tipo,ciclo_siglas,titulo,descripcion,entidad,modalidad,localidad,provincia,fecha_inicio,fecha_fin,estado,coste,certificacion,practicas,fuente_url,tags,prioridad,encaje_1_5,accion_sugerida,ultima_revision,notas
af_ies_luis_bueno_crespo_armilla,instituto,AF,IES Luis Bueno Crespo,Centro público de Armilla incluido en la oferta provincial de ciclos bilingües de Administración y Finanzas.,IES Luis Bueno Crespo,presencial,Armilla,Granada,,,activo,público,título oficial,sí,https://blogsaverroes.juntadeandalucia.es/plurilinguismodelegaciongranada/ciclos-formativos-bilingues/,centro_fp|bilingue|administracion_finanzas|armilla,Media,5,Preguntar qué módulos se imparten en modalidad bilingüe y qué nivel de inglés se recomienda.,2026-08-04,"Confirmar continuidad de la oferta bilingüe, plazas y modalidad para 2026/2027."
af_ies_acci_guadix,instituto,AF,IES ACCI,Centro público de Guadix con oferta de Administración y Finanzas y referencias a modalidades bilingüe y dual.,IES ACCI,presencial,Guadix,Granada,,,activo,público,título oficial,sí,https://blogsaverroes.juntadeandalucia.es/iesacci/ciclos-formativos/,centro_fp|dual|bilingue|guadix,Media,5,"Solicitar información sobre empresas duales, desplazamiento y organización del ciclo.",2026-08-04,"Confirmar modalidad efectiva, plazas y calendario de admisión para 2026/2027."
af_ies_montes_orientales_iznalloz,instituto,AF,IES Montes Orientales,Centro público de Iznalloz con información específica del título de Técnico Superior en Administración y Finanzas.,IES Montes Orientales,presencial,Iznalloz,Granada,,,activo,público,título oficial,sí,https://blogsaverroes.juntadeandalucia.es/fpiesmontesorientales/titulo-tecnico-superior-en-administracion-y-finanzas/,centro_fp|administracion_finanzas|iznalloz|publico,Media,4,"Comparar módulos, transporte y colaboración empresarial con otros centros de la provincia.",2026-08-04,"Confirmar plazas, horario y modalidad para el curso 2026/2027."
af_ies_pedro_jimenez_montoya_baza_2026,instituto,AF,IES Pedro Jiménez Montoya,Centro de Baza incorporado a la oferta provincial de Administración y Finanzas para el curso 2026/2027 según la planificación publicada.,IES Pedro Jiménez Montoya,presencial,Baza,Granada,2026-09-01,,revisar,público,título oficial,sí,https://www.juntadeandalucia.es/educacion/portales/web/actualidad/w/la-escolarizacion-de-fp-para-el-proximo-curso-arranca-el-15-de-junio-con-198.722-plazas,centro_fp|nueva_oferta|baza|administracion_finanzas,Media,4,"Confirmar con el centro el inicio real, plazas, horario y empresas asociadas antes de solicitar admisión.",2026-08-04,La fecha indicada es orientativa del curso escolar; el calendario exacto debe confirmarse oficialmente.
af_camara_comercio_granada_entidad,instituto,AF,Cámara de Comercio de Granada,"Entidad local con formación, emprendimiento, orientación, ferias y ofertas de empleo conectadas con empresas de la provincia.",Cámara de Comercio de Granada,presencial y online,Granada,Granada,,,activo,según servicio,según programa,posible,https://www.camaragranada.org/,camara_comercio|empresa|empleo|granada,Alta,5,"Suscribirse a actividades y revisar cada semana cursos, ferias y ofertas relacionadas con administración.",2026-08-04,Los requisitos y costes cambian según el programa.
af_cade_granada,instituto,AF,CADE Granada,"Punto público de apoyo al emprendimiento con asesoramiento, formación, acompañamiento y recursos para crear empresas.",Andalucía Emprende,presencial,Granada,Granada,,,activo,gratuito,según actividad,no,https://www.andaluciaemprende.es/CADE/cade-granada/,cade|emprendimiento|asesoramiento|granada,Media,4,Solicitar una cita para contrastar un plan de empresa o conocer talleres de gestión y financiación.,2026-08-04,"Confirmar horarios, servicios y necesidad de cita previa."
af_diputacion_granada_aula_mentor,instituto,AF,Aula Mentor de la Diputación de Granada,"Red provincial para acceder a formación online tutorizada en administración, ofimática y competencias profesionales.",Diputación de Granada,online con apoyo local,Granada,Granada,,,activo,a revisar según curso,certificado de aprovechamiento,no,https://www.dipgra.es/servicios/empleo-y-formacion/aula-mentor/cursos/,aula_mentor|diputacion|formacion|granada,Baja,4,"Consultar catálogo, precio y aula disponible antes de elegir un curso complementario.",2026-08-04,La matrícula y disponibilidad dependen del curso y del aula gestora.

af_agenda_general_de_andalucia_emprende,fuente_noticias,AF,Agenda general de Andalucía Emprende,Agenda autonómica de formación e información empresarial.,Andalucía Emprende,híbrida,Varias localidades,Andalucía,,,activo,no consta,no consta,no,https://agendaemprende.andaluciaemprende.es/,empresa|autónomos|gestión|fiscalidad|ayudas,Alta,5,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_agenda_emprende_gestion_empresarial,evento,AF,Agenda Emprende — Gestión empresarial,Filtro para jornadas de gestión y dirección de pequeñas empresas.,Andalucía Emprende,híbrida,Varias localidades,Andalucía,,,activo,no consta,no consta,no,https://agendaemprende.andaluciaemprende.es/calendario/,gestión|organización|procesos|costes|empresa,Alta,5,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Seguimiento: Buscar: gestión empresarial | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_agenda_emprende_legal,evento,AF,Agenda Emprende — Legal,Filtro para eventos de normativa y cumplimiento empresarial.,Andalucía Emprende,híbrida,Varias localidades,Andalucía,,,activo,no consta,no consta,no,https://agendaemprende.andaluciaemprende.es/calendario/,legal|protección de datos|contratos|obligaciones,Alta,5,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Seguimiento: Buscar: legal, protección de datos, contratación | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_agenda_emprende_ayudas_y_financiacion,evento,AF,Agenda Emprende — Ayudas y financiación,Talleres y jornadas sobre financiación y subvenciones.,Andalucía Emprende,híbrida,Varias localidades,Andalucía,,,activo,no consta,no consta,no,https://agendaemprende.andaluciaemprende.es/calendario/,subvenciones|financiación|ayudas|inversión,Alta,5,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Seguimiento: Buscar: ayudas, financiación, subvenciones | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_agenda_emprende_rrhh_y_equipos,evento,AF,Agenda Emprende — RRHH y equipos,"Eventos sobre gestión de equipos, personas y prevención.",Andalucía Emprende,híbrida,Varias localidades,Andalucía,,,activo,no consta,no consta,no,https://agendaemprende.andaluciaemprende.es/calendario/,recursos humanos|equipos|liderazgo|PRL,Media,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Seguimiento: Buscar: RRHH, equipos, prevención | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_agenda_emprende_creacion_de_empresas,evento,AF,Agenda Emprende — Creación de empresas,"Jornadas sobre constitución, trámites y puesta en marcha.",Andalucía Emprende,híbrida,Varias localidades,Andalucía,,,activo,no consta,no consta,no,https://agendaemprende.andaluciaemprende.es/agenda/categoria/creacion-de-empresas/,autónomos|forma jurídica|plan de empresa|trámites,Alta,5,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_convocatorias_de_andalucia_emprende,reto,AF,Convocatorias de Andalucía Emprende,"Convocatorias oficiales de programas, premios y jornadas.",Andalucía Emprende,híbrida,Varias localidades,Andalucía,,,activo,no consta,no consta,no,https://www.andaluciaemprende.es/convocatorias/,premios|programas|ayudas|emprendimiento,Alta,5,Revisar requisitos del reto o concurso y preparar la propuesta.,2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Fuente activa para 2026/27"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_premios_emprendemos_proxima_edicion,evento,AF,Premios Emprendemos — próxima edición,Programa autonómico de reconocimiento a proyectos emprendedores.,Andalucía Emprende,presencial,Varias localidades,Andalucía,,,pendiente_convocatoria,no consta,no consta,no,https://www.andaluciaemprende.es/convocatorias/,empresa|plan de negocio|pitch|financiación,Media,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Edición 2027 pendiente"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_agenda_empresarial_de_andalucia_trade,fuente_noticias,AF,Agenda empresarial de Andalucía TRADE,Jornadas y encuentros para empresas andaluzas.,Andalucía TRADE,híbrida,Varias localidades,Andalucía,,,activo,no consta,no consta,no,https://www.andaluciatrade.es/eventos/,financiación|internacionalización|innovación|gestión,Alta,5,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_ciclo_miercoles_de_trade,evento,AF,Ciclo Miércoles de TRADE,Talleres empresariales especializados organizados por Andalucía TRADE.,Andalucía TRADE,online,Online,Andalucía,,,revisar,no consta,no consta,no,https://www.andaluciatrade.es/eventos/,propiedad industrial|internacionalización|gestión|innovación,Media,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Ciclo recurrente; monitorizar"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_concurso_de_emprendimiento_universitario_ugr,evento,AF,Concurso de Emprendimiento Universitario UGR,Concurso para proyectos empresariales y startups universitarias.,Universidad de Granada,híbrida,Granada,Granada,,,pendiente_convocatoria,no consta,no consta,no,https://viceinnova.ugr.es/informacion/noticias/convocado-el-xiii-concurso-emprendimiento-universitario-2026,plan de negocio|viabilidad|finanzas|pitch,Media,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Convocatoria 2027 pendiente"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_santander_x_explorer_universidad_de_sevilla,evento,AF,Santander X Explorer — Universidad de Sevilla,Programa formativo para desarrollar y validar ideas de negocio.,Universidad de Sevilla / Santander X,online,Sevilla,Sevilla,,,revisar,no consta,no consta,no,https://stce.us.es/programas/programas-emprendimiento,modelo de negocio|validación|finanzas|emprendimiento,Media,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Nueva edición a monitorizar"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_concurso_de_ideas_de_emprendimiento_us,evento,AF,Concurso de Ideas de Emprendimiento US,Concurso universitario de ideas y proyectos emprendedores.,Universidad de Sevilla,híbrida,Sevilla,Sevilla,,,pendiente_convocatoria,no consta,no consta,no,https://stce.us.es/programas/programas-emprendimiento,ideas|plan de empresa|presupuesto|pitch,Media,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Convocatoria 2027 pendiente"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_calendario_emprendeual,fuente_noticias,AF,Calendario EmprendeUAL,Actividades y programas de emprendimiento de la UAL.,Universidad de Almería,híbrida,Almería,Almería,,,activo,no consta,no consta,no,https://www.ual.es/emprendimiento/calendario,financiación|empresa|MVP|gestión|ayudas,Alta,4,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_concurso_upoemprende_proxima_convocatoria,evento,AF,Concurso UPOemprende — próxima convocatoria,Concurso de creación de empresas con talleres de apoyo.,Universidad Pablo de Olavide,híbrida,Dos Hermanas,Sevilla,,,pendiente_convocatoria,no consta,no consta,no,https://www.upo.es/fundacion/empleabilidad-y-emprendimiento/concurso-upoemprende/,clientes|competencia|plan de negocio|viabilidad,Media,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Convocatoria 2027 pendiente"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_feria_de_empleo_y_emprendimiento_upo,evento,AF,Feria de Empleo y Emprendimiento UPO,"Feria universitaria con empresas, actividades y ponencias.",Universidad Pablo de Olavide,híbrida,Dos Hermanas,Sevilla,,,pendiente_convocatoria,no consta,no consta,no,https://eventos.upo.es/agenda/show_event/147509/feria-de-empleo-y-emprendimiento-de-la-upo.html,empresas|empleo|administración|finanzas|CV,Media,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Edición 2027 pendiente"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_programa_un_paso_adelante,evento,AF,Programa Un Paso Adelante,Programa de formación y foro de empleo y emprendimiento.,Universidad de Huelva,híbrida,Huelva,Huelva,,,revisar,no consta,no consta,no,https://www.uhu.es/empleo-emprendimiento/formacion-y-eventos/un-paso-adelante,empleo|administración|competencias|empresa,Media,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Programa 2026 activo; revisar 2026/27"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_feria_de_empleo_de_la_universidad_de_jaen_2026,evento,AF,Feria de Empleo de la Universidad de Jaén 2026,Encuentro universitario con empresas y oportunidades profesionales.,Universidad de Jaén,presencial,Jaén,Jaén,2026-10-06,2026-10-06,activo,no consta,no consta,no,https://eventos.ujaen.es/,administración|finanzas|empresas|prácticas|empleo,Alta,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_agenda_de_eventos_de_la_universidad_de_cordoba,fuente_noticias,AF,Agenda de eventos de la Universidad de Córdoba,Agenda oficial para detectar jornadas empresariales y de empleo.,Universidad de Córdoba,híbrida,Córdoba,Córdoba,,,activo,no consta,no consta,no,https://eventos.uco.es/,empresa|economía|empleo|formación,Media,3,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_agenda_de_eventos_de_la_universidad_de_cadiz,fuente_noticias,AF,Agenda de eventos de la Universidad de Cádiz,"Agenda oficial con congresos, ferias y encuentros universitarios.",Universidad de Cádiz,híbrida,Cádiz,Cádiz,,,activo,no consta,no consta,no,https://eventos.uca.es/,empresa|relaciones laborales|economía|empleo,Media,3,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_agenda_camara_de_comercio_de_almeria,fuente_noticias,AF,Agenda Cámara de Comercio de Almería,Agenda y programas empresariales de la Cámara de Almería.,Cámara de Comercio de Almería,híbrida,Almería,Almería,,,activo,no consta,no consta,no,https://www.camaradealmeria.com/,empresa|fiscalidad|comercio|formación,Alta,5,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_agenda_camara_de_comercio_de_cadiz,fuente_noticias,AF,Agenda Cámara de Comercio de Cádiz,"Agenda oficial de programas, formación y eventos.",Cámara de Comercio de Cádiz,híbrida,Cádiz,Cádiz,,,activo,no consta,no consta,no,https://www.camaracadiz.com/,empresa|comercio|internacionalización|empleo,Alta,5,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Agenda activa"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_agenda_camara_de_comercio_de_cordoba,fuente_noticias,AF,Agenda Cámara de Comercio de Córdoba,Fuente oficial de actividades y programas empresariales.,Cámara de Comercio de Córdoba,híbrida,Córdoba,Córdoba,,,activo,no consta,no consta,no,https://www.camaracordoba.com/,empresa|fiscalidad|gestión|comercio,Alta,5,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_agenda_camara_de_comercio_de_granada,fuente_noticias,AF,Agenda Cámara de Comercio de Granada,"Foros, talleres y encuentros de gestión empresarial.",Cámara de Comercio de Granada,híbrida,Granada,Granada,,,activo,no consta,no consta,no,https://www.camaragranada.org/subseccion/club-camara/agenda-y-actividades,fiscalidad|laboral|precios|RRHH|empresa,Alta,5,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Agenda activa hasta final de 2026"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_agenda_camara_de_comercio_de_huelva,fuente_noticias,AF,Agenda Cámara de Comercio de Huelva,Agenda y servicios empresariales de la Cámara de Huelva.,Cámara de Comercio de Huelva,híbrida,Huelva,Huelva,,,activo,no consta,no consta,no,https://www.camarahuelva.com/,empresa|comercio|financiación|empleo,Alta,5,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_agenda_camara_de_comercio_de_jaen,fuente_noticias,AF,Agenda Cámara de Comercio de Jaén,Fuente oficial de formación y eventos empresariales.,Cámara de Comercio de Jaén,híbrida,Jaén,Jaén,,,activo,no consta,no consta,no,https://www.camarajaen.org/,empresa|gestión|comercio|financiación,Alta,5,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_agenda_camara_de_comercio_de_malaga,fuente_noticias,AF,Agenda Cámara de Comercio de Málaga,"Actividades, formación y programas empresariales de Málaga.",Cámara de Comercio de Málaga,híbrida,Málaga,Málaga,,,activo,no consta,no consta,no,https://camaramalaga.com/,empresa|gestión|fiscalidad|digitalización,Alta,5,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_agenda_camara_de_comercio_de_sevilla,fuente_noticias,AF,Agenda Cámara de Comercio de Sevilla,Agenda de jornadas y programas empresariales.,Cámara de Comercio de Sevilla,híbrida,Sevilla,Sevilla,,,activo,no consta,no consta,no,https://camaradesevilla.com/,empresa|administración|comercio|financiación,Alta,5,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_agenda_de_la_confederacion_de_empresarios_de_andalucia,fuente_noticias,AF,Agenda de la Confederación de Empresarios de Andalucía,Encuentros y jornadas del tejido empresarial andaluz.,CEA,híbrida,Varias localidades,Andalucía,,,activo,no consta,no consta,no,https://www.cea.es/agenda/,empresa|normativa|financiación|RRHH|economía,Alta,5,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
af_jornadas_tecnicas_de_fiscalidad_y_laboral_de_camara,evento,AF,Jornadas técnicas de fiscalidad y laboral de Cámara Granada,"Jornadas prácticas sobre novedades fiscales, laborales y gestión.",Cámara Granada / colaboradores especializados,híbrida,Granada,Granada,,,revisar,no consta,no consta,no,https://www.camaragranada.org/subseccion/club-camara/agenda-y-actividades,fiscalidad|laboral|obligaciones|despachos|empresa,Alta,5,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Seguimiento: Buscar: fiscal, laboral, Verifactu | Estado original de la fuente: ""Ciclo recurrente; monitorizar 2027"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
