id_slug,tipo,ciclo_siglas,titulo,descripcion,entidad,modalidad,localidad,provincia,fecha_inicio,fecha_fin,estado,coste,certificacion,practicas,fuente_url,tags,prioridad,encaje_1_5,accion_sugerida,ultima_revision,notas
dam_camara_comercio_granada,instituto,DAM,Cámara de Comercio de Granada,"Entidad local con programas de empleo, formación, emprendimiento y contacto con empresas.",Cámara de Comercio de Granada,presencial y online,Granada,Granada,,,activo,gratuito o subvencionado según programa,según acción,posible,https://www.camaragranada.org/,granada|empleo|empresas|formacion|emprendimiento,Media,4,Revisar mensualmente programas de empleo y formación y preguntar por acciones tecnológicas para jóvenes.,2026-08-03,Las convocatorias y requisitos cambian por programa.
dam_ayuntamiento_granada_recurso_local,instituto,DAM,Área de Empleo del Ayuntamiento de Granada,"Recurso municipal con ofertas, boletines, orientación, formación y ferias de empleo.",Ayuntamiento de Granada,presencial y online,Granada,Granada,,,activo,gratuito,no,posible,https://www.granada.org/inet/empleo.nsf,granada|empleo|orientacion|formacion,Media,4,Suscribirse o revisar el boletín semanal y guardar oportunidades vinculadas a informática.,2026-08-03,La disponibilidad depende de cada programa municipal.
dam_oferta_modular_andalucia,recurso,DAM,Oferta Modular Diferenciada de FP,"Opción andaluza para cursar módulos de FP en modalidad presencial, semipresencial o virtual.",Junta de Andalucía,"presencial, semipresencial u online",Andalucía,Andalucía,,,activo,público,certificado oficial por módulos,posible,https://www.juntadeandalucia.es/educacion/portales/web/escolarizacion/formacion-profesional/oferta-modular-diferenciada,fp|modular|andalucia|virtual|flexibilidad,Media,4,Comprobar si hay módulos DAM disponibles para completar formación o compatibilizar estudio y trabajo.,2026-08-03,La oferta concreta depende del curso y del centro; revisar escolarización 2026/2027.

daw_nasa_space_apps_challenge_malaga_2026,hackathon,DAW,NASA Space Apps Challenge Málaga 2026,Hackathon global con sede anunciada en Málaga.,NASA Space Apps / Space Apps Spain,presencial,Málaga,Málaga,2026-11-14,2026-11-15,activo,no consta,no consta,no,https://spaceapps-spain.es/participar/,nasa|datos abiertos|programación|ciencia|prototipado,Alta,5,"Revisar bases, formar equipo y confirmar inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_nasa_space_apps_challenge_sevilla_2026,hackathon,DAW,NASA Space Apps Challenge Sevilla 2026,Sede sevillana del hackathon global de NASA.,NASA Space Apps / Agencia Espacial Española,presencial,Sevilla,Sevilla,2026-11-14,2026-11-15,activo,no consta,no consta,no,https://spaceapps-spain.es/participar/,nasa|espacio|software|datos|prototipado,Alta,5,"Revisar bases, formar equipo y confirmar inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_tourism_innovation_summit_2026,evento,DAW,Tourism Innovation Summit 2026,Tecnología aplicada al turismo y a operaciones digitales.,Nebext / TIS,presencial,Sevilla,Sevilla,2026-10-06,2026-10-08,activo,no consta,no consta,no,https://www.tisglobalsummit.com/es/about-tis/,IA|traveltech|ciberseguridad|datos|startups,Alta,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_al_andalus_innovation_venture_2026,evento,DAW,Al Andalus Innovation Venture 2026,"Foro de startups, scaleups, inversión e innovación abierta.",Al Andalus Innovation Venture,presencial,Sevilla,Sevilla,2026-09-22,2026-09-23,activo,no consta,no consta,no,https://alandalusinnovation.com/,startups|deep tech|IA|ciberseguridad|pitch,Alta,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_expo_agritech_2026,evento,DAW,Expo AgriTech 2026,"Tecnología, digitalización e innovación para el sector agroalimentario.",Nebext / Junta de Andalucía,presencial,Málaga,Málaga,2026-11-03,2026-11-05,activo,no consta,no consta,no,https://www.juntadeandalucia.es/servicios/actualidad/eventos.html,agritech|automatización|IoT|datos|IA,Media,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_iii_encuentro_iberoamericano_de_innovacion_y,evento,DAW,III Encuentro Iberoamericano de Innovación y Tecnología Educativa Digital,Encuentro universitario sobre innovación y tecnología educativa digital.,Universidad de Cádiz,presencial,Cádiz,Cádiz,2026-09-17,2026-09-18,activo,no consta,no consta,no,https://eventos.uca.es/,edtech|innovación digital|educación|software,Media,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_curso_domina_la_ia_herramientas_y_aplicaciones,evento,DAW,Curso Domina la IA: herramientas y aplicaciones prácticas,Formación práctica sobre herramientas y aplicaciones de inteligencia artificial.,Universidad de Córdoba / Fundecor,presencial,Córdoba,Córdoba,2026-09-29,2026-10-01,activo,no consta,no consta,no,https://eventos.uco.es/,IA|herramientas|automatización|productividad,Media,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_noche_europea_de_los_investigadores_2026_jaen,evento,DAW,Noche Europea de los Investigadores 2026 — Jaén,Feria científica con actividades y contacto con grupos de investigación.,Universidad de Jaén,presencial,Jaén,Jaén,2026-09-25,2026-09-25,activo,no consta,no consta,no,https://www.ujaen.es/servicios/ucc/eventos,ciencia|tecnología|divulgación|networking,Media,3,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_feria_de_empleo_de_la_universidad_de_jaen_2026,evento,DAW,Feria de Empleo de la Universidad de Jaén 2026,Feria universitaria para conectar alumnado y empresas.,Universidad de Jaén,presencial,Jaén,Jaén,2026-10-06,2026-10-06,activo,no consta,no consta,no,https://eventos.ujaen.es/,empleo tech|empresas|talento|prácticas,Alta,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_unigreen_innovation_challenge_2026,reto,DAW,UNIgreen Innovation Challenge 2026,"Programa con selección, formación, mentoría y competición internacional.",Universidad de Almería / Alianza UNIgreen,híbrida,Almería,Almería,2026-04-22,2026-12-31,activo,no consta,no consta,no,https://www.ual.es/empleo/actividades/actividad/1096,innovación|MVP|sostenibilidad|mentoría,Alta,4,Revisar requisitos del reto o concurso y preparar la propuesta.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Programa activo"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_hackaton_jump_emprendimiento_el_reto,hackathon,DAW,Hackatón JUMP Emprendimiento El Reto,"Hackatón universitario intensivo con retos, prototipos y mentoría.",Universidad de Almería,presencial,Almería,Almería,,,pendiente_convocatoria,no consta,no consta,no,https://www.ual.es/emprendimiento/jumpemprendimiento,hackathon|prototipado|programación|equipos|premios,Alta,5,"Revisar bases, formar equipo y confirmar inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Edición 2026 pendiente de fecha"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_calendario_emprendeual,fuente_noticias,DAW,Calendario EmprendeUAL,Calendario de actividades de emprendimiento y retos de la UAL.,Universidad de Almería,híbrida,Almería,Almería,,,activo,no consta,no consta,no,https://www.ual.es/emprendimiento/calendario,IA|emprendimiento|tecnología|MVP|talleres,Alta,4,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_flash_session_hackathon_proxima_edicion,hackathon,DAW,Flash Session Hackathon — próxima edición,Hackathon anual de creación de ideas emprendedoras de la UMA.,Universidad de Málaga / BIC Euronova,presencial,Málaga,Málaga,,,pendiente_convocatoria,no consta,no consta,no,https://www.uma.es/micrositios/empleabilidad-emprendimiento/eventos/flash-session-hackathon-9/,emprendimiento|prototipado|INCIBE|equipos,Alta,5,"Revisar bases, formar equipo y confirmar inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Edición 2027 pendiente"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_talent_job_hackathon_proxima_edicion,hackathon,DAW,Talent & Job Hackathon — próxima edición,Hackathon orientado a competencias profesionales y acceso al empleo.,Universidad de Málaga,presencial,Málaga,Málaga,,,pendiente_convocatoria,no consta,no consta,no,https://talentank.uma.es/talent-and-job/,empleabilidad|competencias|empresas|equipos,Alta,4,"Revisar bases, formar equipo y confirmar inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Edición 2027 pendiente"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_microhackathon_ciencias_proxima_edicion,hackathon,DAW,MicroHackathon Ciencias — próxima edición,Reto universitario para transformar problemas científicos en propuestas.,Universidad de Málaga / Link by UMA,presencial,Málaga,Málaga,,,pendiente_convocatoria,no consta,no consta,no,https://www.uma.es/facultad-de-ciencias/noticias/microhackathon-ciencias/,ciencia|emprendimiento|prototipo|pitch,Media,4,"Revisar bases, formar equipo y confirmar inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Próxima edición pendiente"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_concurso_de_emprendimiento_universitario_ugr_proxima,evento,DAW,Concurso de Emprendimiento Universitario UGR — próxima convocatoria,Concurso para proyectos emprendedores y startups vinculadas a la UGR.,Universidad de Granada,híbrida,Granada,Granada,,,pendiente_convocatoria,no consta,no consta,no,https://viceinnova.ugr.es/informacion/noticias/convocado-el-xiii-concurso-emprendimiento-universitario-2026,startup|spin-off|innovación|pitch|premios,Alta,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Convocatoria 2027 pendiente"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_programas_de_emprendimiento_de_la_universidad_de,fuente_noticias,DAW,Programas de emprendimiento de la Universidad de Sevilla,Página oficial de programas y convocatorias de emprendimiento de la US.,Universidad de Sevilla,híbrida,Sevilla,Sevilla,,,activo,no consta,no consta,no,https://stce.us.es/programas/programas-emprendimiento,Santander X|Explorer|startups|ideas|premios,Alta,4,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para 2026/27"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_ctx_tech_experience_hub_proxima_edicion,evento,DAW,CTx Tech Experience Hub — próxima edición,"Encuentro internacional de tecnología, innovación y emprendimiento.",CTx / Universidad Pablo de Olavide,presencial,Sevilla,Sevilla,,,pendiente_convocatoria,no consta,no consta,no,https://eventos.upo.es/agenda/show_event/150974/ctx-tech-experience-hub-2026.html,tecnología|empresas|talento|investigación|innovación,Alta,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Edición 2027 pendiente"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_concurso_upoemprende_proxima_convocatoria,evento,DAW,Concurso UPOemprende — próxima convocatoria,Concurso universitario de creación de empresas y proyectos.,Universidad Pablo de Olavide,híbrida,Dos Hermanas,Sevilla,,,pendiente_convocatoria,no consta,no consta,no,https://www.upo.es/fundacion/empleabilidad-y-emprendimiento/concurso-upoemprende/,modelo de negocio|cliente|prototipo|pitch,Media,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Convocatoria 2027 pendiente"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_huelva_ignite,evento,DAW,Huelva Ignite,Programa para convertir ideas y proyectos técnicos en iniciativas reales.,Diputación de Huelva / Universidad de Huelva,presencial,Huelva,Huelva,,,revisar,no consta,no consta,no,https://www.uhu.es/etsi/25960-2/,startup|proyectos técnicos|mentoría|emprendimiento,Media,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Programa recurrente; revisar nueva edición"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_agenda_tecnologica_y_de_innovacion_de_la_universidad,fuente_noticias,DAW,Agenda tecnológica y de innovación de la Universidad de Cádiz,"Agenda oficial con próximos congresos, encuentros y actividades.",Universidad de Cádiz,híbrida,Cádiz,Cádiz,,,activo,no consta,no consta,no,https://eventos.uca.es/,tecnología|innovación|congresos|empleo,Media,3,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_agenda_tecnologica_de_la_universidad_de_cordoba,fuente_noticias,DAW,Agenda tecnológica de la Universidad de Córdoba,"Agenda oficial de cursos, congresos y jornadas de la UCO.",Universidad de Córdoba,híbrida,Córdoba,Córdoba,,,activo,no consta,no consta,no,https://eventos.uco.es/,IA|tecnología|educación|investigación,Media,3,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_agenda_de_eventos_de_la_universidad_de_jaen,fuente_noticias,DAW,Agenda de eventos de la Universidad de Jaén,"Agenda oficial con eventos tecnológicos, científicos y de empleabilidad.",Universidad de Jaén,híbrida,Jaén,Jaén,,,activo,no consta,no consta,no,https://eventos.ujaen.es/,ciberseguridad|empleo|ciencia|tecnología,Media,3,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_agenda_de_eventos_de_la_universidad_de_huelva,fuente_noticias,DAW,Agenda de eventos de la Universidad de Huelva,Agenda oficial de actividades y congresos de la UHU.,Universidad de Huelva,híbrida,Huelva,Huelva,,,activo,no consta,no consta,no,https://eventos.uhu.es/,ingeniería|tecnología|emprendimiento|empleo,Media,3,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_agenda_de_eventos_de_la_universidad_pablo_de_olavide,fuente_noticias,DAW,Agenda de eventos de la Universidad Pablo de Olavide,Agenda oficial de eventos de la UPO.,Universidad Pablo de Olavide,híbrida,Dos Hermanas,Sevilla,,,activo,no consta,no consta,no,https://eventos.upo.es/,tecnología|innovación|emprendimiento|congresos,Media,3,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_agenda_emprende_digitalizacion_e_ia,fuente_noticias,DAW,Agenda Emprende — Digitalización e IA,Agenda pública andaluza con talleres y jornadas de digitalización.,Andalucía Emprende,híbrida,Varias localidades,Andalucía,,,activo,no consta,no consta,no,https://agendaemprende.andaluciaemprende.es/calendario/,digitalización|IA|web|automatización|emprendimiento,Alta,4,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Andalucía | Seguimiento: Buscar: IA, digitalización, web, automatización | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_agenda_de_innovacion_de_andalucia_trade,fuente_noticias,DAW,Agenda de innovación de Andalucía TRADE,"Eventos públicos sobre innovación, cooperación tecnológica y empresa.",Andalucía TRADE,híbrida,Varias localidades,Andalucía,,,activo,no consta,no consta,no,https://www.andaluciatrade.es/eventos/,innovación|transferencia|tecnología|B2B|startups,Alta,4,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_opensouthcode_proxima_edicion,comunidad,DAW,OpenSouthCode — próxima edición,Conferencia de tecnología y software libre celebrada en Málaga.,OpenSouthCode,presencial,Málaga,Málaga,,,pendiente_convocatoria,no consta,no consta,no,https://www.opensouthcode.org/,software libre|desarrollo|DevOps|IA|ciberseguridad,Alta,5,Unirse a la comunidad y seguir sus proximas actividades.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Edición 2027 pendiente"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_digital_enterprise_show_proxima_edicion,evento,DAW,Digital Enterprise Show — próxima edición,Congreso internacional de transformación digital y tecnologías exponenciales.,Digital Enterprise Show / FYCMA,presencial,Málaga,Málaga,,,pendiente_convocatoria,no consta,no consta,no,https://www.des-show.com/,IA|big data|cloud|ciberseguridad|automatización,Alta,5,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Edición 2027 pendiente"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
daw_foro_transfiere_edicion_2027,evento,DAW,Foro Transfiere — edición 2027,"Foro europeo para ciencia, tecnología, transferencia e innovación.",FYCMA / Ayuntamiento de Málaga,presencial,Málaga,Málaga,,,revisar,no consta,no consta,no,https://transfiere.fycma.com/,I+D|transferencia|startups|universidades|tecnología,Alta,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Edición 2027 a monitorizar"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
