item_id_slug,ciclo_siglas,competencia_id,tipo_relacion,orden_preparacion,nivel_minimo_recomendado,obligatoria_para_item,motivo_relacion,ultima_revision
dam_oferta_modular_andalucia,DAM,DAM-SI-001,desarrolla,1,1,no,"Oferta Modular Diferenciada de FP se relaciona con Instalar y configurar un sistema de trabajo por su tipo, descripción o etiquetas.",2026-08-04
dam_oferta_modular_andalucia,DAM,DAM-BAS-005,desarrolla,2,0,no,"Oferta Modular Diferenciada de FP se relaciona con Documentar errores y aprender mediante práctica por su tipo, descripción o etiquetas.",2026-08-04
tsaf_titulo_oficial_andalucia,TSAF,TSAF-BAS-005,desarrolla,1,0,no,"Ficha oficial de Técnico Superior en Acondicionamiento Físico se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_titulo_oficial_andalucia,TSAF,TSAF-MUS-002,desarrolla,2,2,no,"Ficha oficial de Técnico Superior en Acondicionamiento Físico se relaciona con Diseñar coreografías por niveles por su tipo, descripción o etiquetas.",2026-08-04
tsaf_titulo_oficial_andalucia,TSAF,TSAF-MUS-003,desarrolla,3,2,no,"Ficha oficial de Técnico Superior en Acondicionamiento Físico se relaciona con Dirigir una clase grupal especializada por su tipo, descripción o etiquetas.",2026-08-04
tsaf_todofp_ficha_nacional,TSAF,TSAF-FIT-001,desarrolla,1,1,no,"Técnico Superior en Acondicionamiento Físico en TodoFP se relaciona con Seleccionar ejercicios y enseñar técnica por su tipo, descripción o etiquetas.",2026-08-04
tsaf_todofp_ficha_nacional,TSAF,TSAF-ENG-001,desarrolla,2,1,no,"Técnico Superior en Acondicionamiento Físico en TodoFP se relaciona con Comprender instrucciones y recursos profesionales en inglés por su tipo, descripción o etiquetas.",2026-08-04
tsaf_todofp_ficha_nacional,TSAF,TSAF-EMP-001,desarrolla,3,2,no,"Técnico Superior en Acondicionamiento Físico en TodoFP se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",2026-08-04
tsaf_todofp_ficha_nacional,TSAF,TSAF-PRJ-001,desarrolla,4,3,no,"Técnico Superior en Acondicionamiento Físico en TodoFP se relaciona con Crear un programa integral de acondicionamiento físico por su tipo, descripción o etiquetas.",2026-08-04
tsaf_todofp_ficha_nacional,TSAF,TSAF-MUS-003,desarrolla,5,2,no,"Técnico Superior en Acondicionamiento Físico en TodoFP se relaciona con Dirigir una clase grupal especializada por su tipo, descripción o etiquetas.",2026-08-04
tsaf_curriculo_boja_andalucia,TSAF,TSAF-MUS-002,desarrolla,1,2,no,"Currículo oficial de TSAF en Andalucía se relaciona con Diseñar coreografías por niveles por su tipo, descripción o etiquetas.",2026-08-04
tsaf_curriculo_boja_andalucia,TSAF,TSAF-MUS-003,desarrolla,2,2,no,"Currículo oficial de TSAF en Andalucía se relaciona con Dirigir una clase grupal especializada por su tipo, descripción o etiquetas.",2026-08-04
tsaf_curriculo_boja_andalucia,TSAF,TSAF-BAS-005,desarrolla,3,0,no,"Currículo oficial de TSAF en Andalucía se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_formacion_continua_2026,TSAF,TSAF-GES-001,desarrolla,1,2,no,"Programa de Formación Continua 2026 del IAD se relaciona con Organizar recursos, calidad y seguridad de una instalación por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_formacion_continua_2026,TSAF,TSAF-BAS-003,desarrolla,2,0,no,"Programa de Formación Continua 2026 del IAD se relaciona con Comprender respuestas básicas al ejercicio por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_formacion_continua_2026,TSAF,TSAF-BAS-005,desarrolla,3,0,no,"Programa de Formación Continua 2026 del IAD se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_formacion_continua_2026,TSAF,TSAF-SUS-001,desarrolla,4,1,no,"Programa de Formación Continua 2026 del IAD se relaciona con Aplicar sostenibilidad a servicios deportivos por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_formacion_continua_2026,TSAF,TSAF-PRJ-001,desarrolla,5,3,no,"Programa de Formación Continua 2026 del IAD se relaciona con Crear un programa integral de acondicionamiento físico por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_fundamentos_entrenamiento,TSAF,TSAF-VAL-002,desarrolla,1,1,no,"Fundamentos del entrenamiento: rendimiento y salud se relaciona con Aplicar pruebas básicas de condición física por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_fundamentos_entrenamiento,TSAF,TSAF-FIT-002,desarrolla,2,2,no,"Fundamentos del entrenamiento: rendimiento y salud se relaciona con Programar fuerza, resistencia y movilidad por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_fundamentos_entrenamiento,TSAF,TSAF-BAS-002,desarrolla,3,0,no,"Fundamentos del entrenamiento: rendimiento y salud se relaciona con Reconocer anatomía y movimientos fundamentales por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_fundamentos_entrenamiento,TSAF,TSAF-BAS-003,desarrolla,4,0,no,"Fundamentos del entrenamiento: rendimiento y salud se relaciona con Comprender respuestas básicas al ejercicio por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_fundamentos_entrenamiento,TSAF,TSAF-VAL-001,desarrolla,5,1,no,"Fundamentos del entrenamiento: rendimiento y salud se relaciona con Realizar entrevista inicial y cribado básico por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_rcp_profesionales_deporte,TSAF,TSAF-AUX-002,desarrolla,1,1,no,"Reanimación cardiopulmonar para profesionales del deporte se relaciona con Aplicar RCP básica y DEA por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_rcp_profesionales_deporte,TSAF,TSAF-AUX-001,desarrolla,2,1,no,"Reanimación cardiopulmonar para profesionales del deporte se relaciona con Actuar ante una emergencia y activar ayuda por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_rcp_profesionales_deporte,TSAF,TSAF-BAS-005,desarrolla,3,0,no,"Reanimación cardiopulmonar para profesionales del deporte se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_rcp_profesionales_deporte,TSAF,TSAF-GES-001,desarrolla,4,2,no,"Reanimación cardiopulmonar para profesionales del deporte se relaciona con Organizar recursos, calidad y seguridad de una instalación por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_tecnicos_personas_mayores,TSAF,TSAF-BAS-003,desarrolla,1,0,no,"Formación de técnicos en actividad física para personas mayores se relaciona con Comprender respuestas básicas al ejercicio por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_tecnicos_personas_mayores,TSAF,TSAF-ESP-001,desarrolla,2,2,no,"Formación de técnicos en actividad física para personas mayores se relaciona con Adaptar actividad a personas mayores y colectivos diversos por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_tecnicos_personas_mayores,TSAF,TSAF-FIT-003,desarrolla,3,2,no,"Formación de técnicos en actividad física para personas mayores se relaciona con Dirigir y adaptar una sesión individual por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_tecnicos_personas_mayores,TSAF,TSAF-HID-001,desarrolla,4,2,no,"Formación de técnicos en actividad física para personas mayores se relaciona con Diseñar actividades de movilidad y bienestar en agua por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_tecnicos_personas_mayores,TSAF,TSAF-POS-002,desarrolla,5,2,no,"Formación de técnicos en actividad física para personas mayores se relaciona con Programar movilidad, estabilidad y mantenimiento funcional por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_dolor_lumbar_2026,TSAF,TSAF-BAS-003,desarrolla,1,0,no,"Diseño de ejercicio para dolor lumbar inespecífico se relaciona con Comprender respuestas básicas al ejercicio por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_dolor_lumbar_2026,TSAF,TSAF-VAL-001,desarrolla,2,1,no,"Diseño de ejercicio para dolor lumbar inespecífico se relaciona con Realizar entrevista inicial y cribado básico por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_dolor_lumbar_2026,TSAF,TSAF-FIT-002,desarrolla,3,2,no,"Diseño de ejercicio para dolor lumbar inespecífico se relaciona con Programar fuerza, resistencia y movilidad por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_dolor_lumbar_2026,TSAF,TSAF-AQU-002,desarrolla,4,2,no,"Diseño de ejercicio para dolor lumbar inespecífico se relaciona con Programar y dirigir una sesión acuática por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_dolor_lumbar_2026,TSAF,TSAF-POS-001,desarrolla,5,2,no,"Diseño de ejercicio para dolor lumbar inespecífico se relaciona con Analizar patrones posturales y funcionales sin diagnosticar por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_entrenamiento_fuerza,TSAF,TSAF-FIT-002,desarrolla,1,2,no,"Optimización del rendimiento mediante entrenamiento de fuerza se relaciona con Programar fuerza, resistencia y movilidad por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_entrenamiento_fuerza,TSAF,TSAF-VAL-002,desarrolla,2,1,no,"Optimización del rendimiento mediante entrenamiento de fuerza se relaciona con Aplicar pruebas básicas de condición física por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_entrenamiento_fuerza,TSAF,TSAF-FIT-001,desarrolla,3,1,no,"Optimización del rendimiento mediante entrenamiento de fuerza se relaciona con Seleccionar ejercicios y enseñar técnica por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_entrenamiento_fuerza,TSAF,TSAF-AQU-002,desarrolla,4,2,no,"Optimización del rendimiento mediante entrenamiento de fuerza se relaciona con Programar y dirigir una sesión acuática por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_entrenamiento_fuerza,TSAF,TSAF-POS-001,desarrolla,5,2,no,"Optimización del rendimiento mediante entrenamiento de fuerza se relaciona con Analizar patrones posturales y funcionales sin diagnosticar por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_accesibilidad_instalaciones,TSAF,TSAF-ESP-001,desarrolla,1,2,no,"Accesibilidad universal en instalaciones deportivas se relaciona con Adaptar actividad a personas mayores y colectivos diversos por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_accesibilidad_instalaciones,TSAF,TSAF-GES-001,desarrolla,2,2,no,"Accesibilidad universal en instalaciones deportivas se relaciona con Organizar recursos, calidad y seguridad de una instalación por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_accesibilidad_instalaciones,TSAF,TSAF-HID-001,desarrolla,3,2,no,"Accesibilidad universal en instalaciones deportivas se relaciona con Diseñar actividades de movilidad y bienestar en agua por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_accesibilidad_instalaciones,TSAF,TSAF-POS-002,desarrolla,4,2,no,"Accesibilidad universal en instalaciones deportivas se relaciona con Programar movilidad, estabilidad y mantenimiento funcional por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_accesibilidad_instalaciones,TSAF,TSAF-SUS-001,desarrolla,5,1,no,"Accesibilidad universal en instalaciones deportivas se relaciona con Aplicar sostenibilidad a servicios deportivos por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_material_adultos_mayores,TSAF,TSAF-BAS-003,desarrolla,1,0,no,"Material didáctico de ejercicio para adultos y mayores se relaciona con Comprender respuestas básicas al ejercicio por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_material_adultos_mayores,TSAF,TSAF-HID-001,desarrolla,2,2,no,"Material didáctico de ejercicio para adultos y mayores se relaciona con Diseñar actividades de movilidad y bienestar en agua por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_material_adultos_mayores,TSAF,TSAF-POS-002,desarrolla,3,2,no,"Material didáctico de ejercicio para adultos y mayores se relaciona con Programar movilidad, estabilidad y mantenimiento funcional por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_material_adultos_mayores,TSAF,TSAF-ESP-001,desarrolla,4,2,no,"Material didáctico de ejercicio para adultos y mayores se relaciona con Adaptar actividad a personas mayores y colectivos diversos por su tipo, descripción o etiquetas.",2026-08-04
tsaf_iad_material_adultos_mayores,TSAF,TSAF-BAS-005,desarrolla,5,0,no,"Material didáctico de ejercicio para adultos y mayores se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_csd_estrategia_sedentarismo_2026,TSAF,TSAF-BAS-003,desarrolla,1,0,no,"Estrategia nacional contra el sedentarismo y la inactividad física se relaciona con Comprender respuestas básicas al ejercicio por su tipo, descripción o etiquetas.",2026-08-04
tsaf_csd_estrategia_sedentarismo_2026,TSAF,TSAF-BAS-005,desarrolla,2,0,no,"Estrategia nacional contra el sedentarismo y la inactividad física se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_oms_directrices_actividad_fisica,TSAF,TSAF-BAS-005,desarrolla,1,0,no,"Directrices de actividad física y comportamiento sedentario se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_junta_buscador_fpe_deporte,TSAF,TSAF-FIT-001,desarrolla,1,1,no,"Buscador andaluz de Formación Profesional para el Empleo se relaciona con Seleccionar ejercicios y enseñar técnica por su tipo, descripción o etiquetas.",2026-08-04
tsaf_junta_buscador_fpe_deporte,TSAF,TSAF-EMP-001,desarrolla,2,2,no,"Buscador andaluz de Formación Profesional para el Empleo se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",2026-08-04
tsaf_junta_buscador_fpe_deporte,TSAF,TSAF-AUX-001,desarrolla,3,1,no,"Buscador andaluz de Formación Profesional para el Empleo se relaciona con Actuar ante una emergencia y activar ayuda por su tipo, descripción o etiquetas.",2026-08-04
tsaf_junta_buscador_fpe_deporte,TSAF,TSAF-ENG-001,desarrolla,4,1,no,"Buscador andaluz de Formación Profesional para el Empleo se relaciona con Comprender instrucciones y recursos profesionales en inglés por su tipo, descripción o etiquetas.",2026-08-04
tsaf_junta_buscador_fpe_deporte,TSAF,TSAF-PRJ-001,desarrolla,5,3,no,"Buscador andaluz de Formación Profesional para el Empleo se relaciona con Crear un programa integral de acondicionamiento físico por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_kinovea,TSAF,TSAF-BAS-002,desarrolla,1,0,no,"Kinovea se relaciona con Reconocer anatomía y movimientos fundamentales por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_kinovea,TSAF,TSAF-FIT-001,desarrolla,2,1,no,"Kinovea se relaciona con Seleccionar ejercicios y enseñar técnica por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_kinovea,TSAF,TSAF-BAS-005,desarrolla,3,0,no,"Kinovea se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_trainingpeaks,TSAF,TSAF-FIT-002,desarrolla,1,2,no,"TrainingPeaks para entrenadores se relaciona con Programar fuerza, resistencia y movilidad por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_trainingpeaks,TSAF,TSAF-VAL-002,desarrolla,2,1,no,"TrainingPeaks para entrenadores se relaciona con Aplicar pruebas básicas de condición física por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_trainingpeaks,TSAF,TSAF-FIT-003,desarrolla,3,2,no,"TrainingPeaks para entrenadores se relaciona con Dirigir y adaptar una sesión individual por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_trainingpeaks,TSAF,TSAF-DIG-001,desarrolla,4,2,no,"TrainingPeaks para entrenadores se relaciona con Usar tecnología y datos en seguimiento sin invadir privacidad por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_trainingpeaks,TSAF,TSAF-PRJ-001,desarrolla,5,3,no,"TrainingPeaks para entrenadores se relaciona con Crear un programa integral de acondicionamiento físico por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_polar_flow,TSAF,TSAF-BAS-003,desarrolla,1,0,no,"Polar Flow se relaciona con Comprender respuestas básicas al ejercicio por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_polar_flow,TSAF,TSAF-VAL-003,desarrolla,2,2,no,"Polar Flow se relaciona con Registrar y analizar evolución por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_polar_flow,TSAF,TSAF-FIT-002,desarrolla,3,2,no,"Polar Flow se relaciona con Programar fuerza, resistencia y movilidad por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_polar_flow,TSAF,TSAF-DIG-001,desarrolla,4,2,no,"Polar Flow se relaciona con Usar tecnología y datos en seguimiento sin invadir privacidad por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_polar_flow,TSAF,TSAF-BAS-005,desarrolla,5,0,no,"Polar Flow se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_garmin_connect,TSAF,TSAF-DIG-001,desarrolla,1,2,no,"Garmin Connect se relaciona con Usar tecnología y datos en seguimiento sin invadir privacidad por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_garmin_connect,TSAF,TSAF-BAS-001,desarrolla,2,0,no,"Garmin Connect se relaciona con Organizar archivos, formularios y hojas de cálculo por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_garmin_connect,TSAF,TSAF-BAS-003,desarrolla,3,0,no,"Garmin Connect se relaciona con Comprender respuestas básicas al ejercicio por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_garmin_connect,TSAF,TSAF-VAL-003,desarrolla,4,2,no,"Garmin Connect se relaciona con Registrar y analizar evolución por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_garmin_connect,TSAF,TSAF-BAS-005,desarrolla,5,0,no,"Garmin Connect se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_strava,TSAF,TSAF-VAL-001,desarrolla,1,1,no,"Strava se relaciona con Realizar entrevista inicial y cribado básico por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_strava,TSAF,TSAF-BAS-005,desarrolla,2,0,no,"Strava se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_trainerize,TSAF,TSAF-VAL-003,desarrolla,1,2,no,"ABC Trainerize se relaciona con Registrar y analizar evolución por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_trainerize,TSAF,TSAF-FIT-003,desarrolla,2,2,no,"ABC Trainerize se relaciona con Dirigir y adaptar una sesión individual por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_trainerize,TSAF,TSAF-BAS-005,desarrolla,3,0,no,"ABC Trainerize se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_hexfit,TSAF,TSAF-FIT-002,desarrolla,1,2,no,"Hexfit se relaciona con Programar fuerza, resistencia y movilidad por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_hexfit,TSAF,TSAF-BAS-005,desarrolla,2,0,no,"Hexfit se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_excel,TSAF,TSAF-BAS-001,desarrolla,1,0,no,"Microsoft Excel se relaciona con Organizar archivos, formularios y hojas de cálculo por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_excel,TSAF,TSAF-VAL-002,desarrolla,2,1,no,"Microsoft Excel se relaciona con Aplicar pruebas básicas de condición física por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_excel,TSAF,TSAF-VAL-003,desarrolla,3,2,no,"Microsoft Excel se relaciona con Registrar y analizar evolución por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_excel,TSAF,TSAF-PRJ-001,desarrolla,4,3,no,"Microsoft Excel se relaciona con Crear un programa integral de acondicionamiento físico por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_excel,TSAF,TSAF-BAS-005,desarrolla,5,0,no,"Microsoft Excel se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_herramienta_google_forms,TSAF,TSAF-BAS-005,desarrolla,1,0,no,"Formularios de Google se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_sae_busqueda_empleo,TSAF,TSAF-EMP-001,requiere,1,2,sí,"Servicio Andaluz de Empleo se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",2026-08-04
tsaf_sae_busqueda_empleo,TSAF,TSAF-BAS-005,requiere,2,0,sí,"Servicio Andaluz de Empleo se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_sae_busqueda_empleo,TSAF,TSAF-SOC-001,requiere,3,2,no,"Servicio Andaluz de Empleo se relaciona con Gestionar comunicación, motivación y conflictos por su tipo, descripción o etiquetas.",2026-08-04
tsaf_portal_empleate_sepe,TSAF,TSAF-EMP-001,requiere,1,2,sí,"Portal Empléate se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",2026-08-04
tsaf_portal_empleate_sepe,TSAF,TSAF-FIT-001,requiere,2,1,sí,"Portal Empléate se relaciona con Seleccionar ejercicios y enseñar técnica por su tipo, descripción o etiquetas.",2026-08-04
tsaf_portal_empleate_sepe,TSAF,TSAF-ENG-001,requiere,3,1,no,"Portal Empléate se relaciona con Comprender instrucciones y recursos profesionales en inglés por su tipo, descripción o etiquetas.",2026-08-04
tsaf_portal_empleate_sepe,TSAF,TSAF-PRJ-001,requiere,4,3,no,"Portal Empléate se relaciona con Crear un programa integral de acondicionamiento físico por su tipo, descripción o etiquetas.",2026-08-04
tsaf_portal_empleate_sepe,TSAF,TSAF-MUS-001,requiere,5,1,no,"Portal Empléate se relaciona con Comprender ritmo, frase musical y estructura de sesión por su tipo, descripción o etiquetas.",2026-08-04
tsaf_empleo_deporte_portal,TSAF,TSAF-EMP-001,requiere,1,2,sí,"Empleo Deporte se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",2026-08-04
tsaf_empleo_deporte_portal,TSAF,TSAF-GES-001,requiere,2,2,sí,"Empleo Deporte se relaciona con Organizar recursos, calidad y seguridad de una instalación por su tipo, descripción o etiquetas.",2026-08-04
tsaf_empleo_deporte_portal,TSAF,TSAF-BAS-003,requiere,3,0,no,"Empleo Deporte se relaciona con Comprender respuestas básicas al ejercicio por su tipo, descripción o etiquetas.",2026-08-04
tsaf_empleo_deporte_portal,TSAF,TSAF-FIT-001,requiere,4,1,no,"Empleo Deporte se relaciona con Seleccionar ejercicios y enseñar técnica por su tipo, descripción o etiquetas.",2026-08-04
tsaf_empleo_deporte_portal,TSAF,TSAF-ENG-001,requiere,5,1,no,"Empleo Deporte se relaciona con Comprender instrucciones y recursos profesionales en inglés por su tipo, descripción o etiquetas.",2026-08-04
tsaf_plataforma_colef_empleo,TSAF,TSAF-BAS-003,requiere,1,0,sí,"Bolsa de empleo de Plataforma COLEF se relaciona con Comprender respuestas básicas al ejercicio por su tipo, descripción o etiquetas.",2026-08-04
tsaf_plataforma_colef_empleo,TSAF,TSAF-EMP-001,requiere,2,2,sí,"Bolsa de empleo de Plataforma COLEF se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",2026-08-04
tsaf_plataforma_colef_empleo,TSAF,TSAF-GES-001,requiere,3,2,no,"Bolsa de empleo de Plataforma COLEF se relaciona con Organizar recursos, calidad y seguridad de una instalación por su tipo, descripción o etiquetas.",2026-08-04
tsaf_plataforma_colef_empleo,TSAF,TSAF-BAS-005,requiere,4,0,no,"Bolsa de empleo de Plataforma COLEF se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_plataforma_colef_empleo,TSAF,TSAF-SOC-001,requiere,5,2,no,"Bolsa de empleo de Plataforma COLEF se relaciona con Gestionar comunicación, motivación y conflictos por su tipo, descripción o etiquetas.",2026-08-04
tsaf_ayuntamiento_granada_bolsas,TSAF,TSAF-EMP-001,requiere,1,2,sí,"Bolsas de empleo del Ayuntamiento de Granada se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",2026-08-04
tsaf_ayuntamiento_granada_bolsas,TSAF,TSAF-BAS-005,requiere,2,0,sí,"Bolsas de empleo del Ayuntamiento de Granada se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_ayuntamiento_granada_bolsas,TSAF,TSAF-SOC-001,requiere,3,2,no,"Bolsas de empleo del Ayuntamiento de Granada se relaciona con Gestionar comunicación, motivación y conflictos por su tipo, descripción o etiquetas.",2026-08-04
tsaf_bop_granada_bolsa_monitores_2026,TSAF,TSAF-EMP-001,requiere,1,2,sí,"Bolsa de trabajo de monitores deportivos y culturales se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",2026-08-04
tsaf_bop_granada_bolsa_monitores_2026,TSAF,TSAF-BAS-005,requiere,2,0,sí,"Bolsa de trabajo de monitores deportivos y culturales se relaciona con Distinguir alcance profesional, derivación y consentimiento por su tipo, descripción o etiquetas.",2026-08-04
tsaf_bop_granada_bolsa_monitores_2026,TSAF,TSAF-SOC-001,requiere,3,2,no,"Bolsa de trabajo de monitores deportivos y culturales se relaciona con Gestionar comunicación, motivación y conflictos por su tipo, descripción o etiquetas.",2026-08-04
tsaf_gofit_empleo_practicas,TSAF,TSAF-EMP-001,requiere,1,2,sí,"Empleo y prácticas en GO fit se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",2026-08-04
tsaf_gofit_empleo_practicas,TSAF,TSAF-FIT-001,requiere,2,1,sí,"Empleo y prácticas en GO fit se relaciona con Seleccionar ejercicios y enseñar técnica por su tipo, descripción o etiquetas.",2026-08-04
tsaf_gofit_empleo_practicas,TSAF,TSAF-ENG-001,requiere,3,1,no,"Empleo y prácticas en GO fit se relaciona con Comprender instrucciones y recursos profesionales en inglés por su tipo, descripción o etiquetas.",2026-08-04
tsaf_gofit_empleo_practicas,TSAF,TSAF-PRJ-001,requiere,4,3,no,"Empleo y prácticas en GO fit se relaciona con Crear un programa integral de acondicionamiento físico por su tipo, descripción o etiquetas.",2026-08-04
tsaf_gofit_empleo_practicas,TSAF,TSAF-MUS-001,requiere,5,1,no,"Empleo y prácticas en GO fit se relaciona con Comprender ritmo, frase musical y estructura de sesión por su tipo, descripción o etiquetas.",2026-08-04
tsaf_synergym_empleo,TSAF,TSAF-EMP-001,requiere,1,2,sí,"Ofertas de empleo de Synergym se relaciona con Preparar candidatura profesional en fitness y deporte por su tipo, descripción o etiquetas.",2026-08-04
tsaf_synergym_empleo,TSAF,TSAF-FIT-001,requiere,2,1,sí,"Ofertas de empleo de Synergym se relaciona con Seleccionar ejercicios y enseñar técnica por su tipo, descripción o etiquetas.",2026-08-04
tsaf_synergym_empleo,TSAF,TSAF-ENG-001,requiere,3,1,no,"Ofertas de empleo de Synergym se relaciona con Comprender instrucciones y recursos profesionales en inglés por su tipo, descripción o etiquetas.",2026-08-04
tsaf_synergym_empleo,TSAF,TSAF-PRJ-001,requiere,4,3,no,"Ofertas de empleo de Synergym se relaciona con Crear un programa integral de acondicionamiento físico por su tipo, descripción o etiquetas.",2026-08-04
tsaf_synergym_empleo,TSAF,TSAF-MUS-001,requiere,5,1,no,"Ofertas de empleo de Synergym se relaciona con Comprender ritmo, frase musical y estructura de sesión por su tipo, descripción o etiquetas.",2026-08-04
